ID,CODIGO_VENTA,MATERIAL,CICLO,SUBCICLO,FECHA_CAPTACION,TIPO,UNIDADES,VENTA ONLINE,COD_LINEA_SEPARACION,LINEA_SEPARACION,COD_CANAL_DISTRIBUCION,CANAL_DISTRIBUCION
97f70e1ed9a085653229b3d495949918,73476,50281842,202114b,2o SubCiclo,2021-10-26,Venta Normal,37,No,,,3,Plaza
97fcc8f81a83d086adf36ab9a373dc8e,88281,50298162,202114b,2o SubCiclo,2021-10-25,Venta Normal,19,No,,,3,Plaza
980fd94c995ccff49fc700bc01e4274a,55173,50219184,202115,,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
9821689836f3636d62e3bedd0c2fbf2a,95782,50303309,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
9826343d1f8410dff9500ccdd0eaf81e,84996,50236137,202115,,2021-10-26,Venta Normal,7,No,,,3,Plaza
982acc0995a19eab2d8e5ba5610efbd4,93849,50298373,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
9837ceae9cc9312b686e81c4d86a1a7d,37700,50173594,202114b,2o SubCiclo,2021-10-26,Venta Normal,21,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9849694a34a8409b6f3899d3ef1bbbcf,16507,50323198,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
984ca9c936280ff7c32144ac4b5fe6b3,4729,50321238,202114b,2o SubCiclo,2021-10-25,Regalo,1,No,,,3,Plaza
985343b4a9659653f3e856a5aefe43a7,74097,50283781,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
9854a2017789d682f8c36a6e849d82c8,86954,50283755,202115,,2021-10-25,Venta Normal,22,No,7.0,Knapp PTL,3,Plaza
985edf9e8669efe14d20b45fab3d05cf,45667,50212528,202114b,2o SubCiclo,2021-10-25,Venta Normal,129,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
986c9a0a079be4a738aed21edd8fef34,70397,50330582,202115,,2021-10-25,Venta Normal,4,No,,,3,Plaza
9870252b1625f11e77723fa016701833,92551,50264634,202115,,2021-10-25,Venta Normal,4,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9871f6a56c4b374994d4afdf39163377,72139,50277633,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
987be773edb65ef9ac7155058b691470,74061,50283780,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
98846f7892aa7b74a8a86dddb9c36a5b,91337,50261108,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,29,No,7.0,Knapp PTL,3,Plaza
9887b0b81d605874521976cc649bb321,21661,50328297,202115,,2021-10-25,Reclamo,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
988967cd70298192f13fdf53c3c687ec,74050,50283695,202115,,2021-10-26,Venta Normal,17,No,,,3,Plaza
98925ba87d0155a136b817c42848d2ee,2834,50267839,202115,,2021-10-25,Regalo,1,No,7.0,Knapp PTL,3,Plaza
989452e71bff12bb593858dcce165ec0,80691,50226979,202114b,2o SubCiclo,2021-10-25,Venta Normal,17,No,,,3,Plaza
989c686f3767b56af1a00ad0a100afd7,59364,50186470,202114b,2o SubCiclo,2021-10-25,Venta Normal,9,No,,,3,Plaza
989d6fcd18c0ec4332f3a9a542e7457f,15826,50322641,202115,,2021-10-26,Regalo,8,No,,,3,Plaza
98b076f92d04dfa52f29c40680aae412,59313,50267044,202115,,2021-10-25,Venta com Descuento,3,No,7.0,Knapp PTL,3,Plaza
98b4d1a6bacf8f248be6a9b18b22dc16,22692,50328149,202114b,2o SubCiclo,2021-10-25,Venta Normal,10,No,7.0,Knapp PTL,3,Plaza
98c5449a02fe07d06ff1d962833cab26,48099,50219171,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
98c712766415796a1329f268709df3cd,3160,50188038,202115,,2021-10-26,Venta com Descuento,4,Sí,,,3,Plaza
98c826d46b0b5ff71522d6f926ae3a5d,80443,50225752,202115,,2021-10-25,Venta Normal,24,No,7.0,Knapp PTL,3,Plaza
98c9760b791c93a67682c0cffff4a01b,70360,50270724,202115,,2021-10-25,Venta Normal,38,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
98ca8fba5bbfe7151d685bc1ec963a1a,37702,50173564,202114b,2o SubCiclo,2021-10-26,Venta Normal,134,No,,,3,Plaza
98ce7861cc3cd4010b638a9f601d5fd8,8627,50212540,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
98d51520fffeda0507964368336f8561,69344,50310441,202115,,2021-10-26,Venta Normal,46,No,,,3,Plaza
98e2f1bcb540161150c6067315070201,15815,50322630,202114b,2o SubCiclo,2021-10-26,Venta Normal,13,No,,,3,Plaza
98e44a3eee9f984cfd2126b82e8e8e93,51875,50259298,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
98ee7e7ba73507726a317c964186cfff,93269,50265483,202115,,2021-10-26,Venta com Descuento,9,No,,,3,Plaza
98f3af3026802b38fbbbfc316b0662a3,72952,50280591,202115,,2021-10-25,Regalo,20,No,7.0,Knapp PTL,3,Plaza
98f7183d7e145a0761bab045bd7a3212,86952,50283754,202115,,2021-10-25,Venta Normal,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
98fce61bd11aca986da5d9e77ac6b905,9586,50316514,202114b,2o SubCiclo,2021-10-25,Venta Normal,39,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9911c735c336b50bdf5681787df2fece,54406,50272690,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
99231f04e08b7ebd2d46bb684c1a247b,2827,50286698,202115,,2021-10-25,Venta Normal,8,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
99240b89b3ccc537b168ca81a6d8008e,101948,50283275,202115,,2021-10-25,Venta com Descuento,2,No,7.0,Knapp PTL,3,Plaza
9927d9dd7a67fac3d1e2289c6ce0d430,72385,50278728,202114b,2o SubCiclo,2021-10-26,Regalo,1,No,,,3,Plaza
992a608376880f3a2fd83db0c105dee7,86943,50283693,202115,,2021-10-26,Venta Normal,1,Sí,,,3,Plaza
993026831761396b872c505a48cc13b7,15479,50322587,202115,,2021-10-25,Venta Normal,4,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
99343fc87d98155205e643d3bff58add,109799,50322636,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
993741c3bee9d00210095403ab9f6b51,3704,50268043,202114b,2o SubCiclo,2021-10-25,Venta Normal,7,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9943f58fffdad43e8352a52b80f68934,86954,50283755,202115,,2021-10-25,Reclamo,6,No,7.0,Knapp PTL,3,Plaza
994f5fbefc809e6fd576ee9e6e7a2996,3143,50188035,202115,,2021-10-25,Venta com Descuento,6,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
99550bd85ecc06e0b1b3df321152096f,74076,50283759,202114b,2o SubCiclo,2021-10-25,Venta Normal,13,No,,,3,Plaza
995a1b4d5892604a375239307913566b,74076,50283759,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
9965f303917a75212149caf65bedfb3c,87771,50296579,202114b,2o SubCiclo,2021-10-25,Venta Normal,15,No,,,3,Plaza
997391a1f96d761c05a4e27aae5c1d42,73209,50280984,202114b,2o SubCiclo,2021-10-25,Venta Normal,4,No,7.0,Knapp PTL,3,Plaza
9976deee41da75130b2dcf13dc76dd18,8914,50316357,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
997d697134603790cd7338c91134af53,57993,50182979,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,47,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
997f7f395757d09374bf3e8d052d3eb2,14575,50212526,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,7.0,Knapp PTL,3,Plaza
9982fb3b942374ad5a7820ed776ed914,91092,50310296,202115,,2021-10-26,Venta com Descuento,34,No,,,3,Plaza
999942679dab8e125982f3d6a7893f6e,92800,50284708,202114b,2o SubCiclo,2021-10-26,Venta Normal,22,No,,,3,Plaza
99a275c51a87df59797dcfba16776440,97005,50315606,202115,,2021-10-25,Venta com Descuento,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
99b299ba7be7b2cdcdbce4c34987c25c,56740,50178296,202115,,2021-10-25,Venta Normal,65,No,7.0,Knapp PTL,3,Plaza
99bbcb524531415be3023a01327873f8,95756,50303278,202115,,2021-10-26,Venta com Descuento,4,No,,,3,Plaza
99be57e2af4b8f4f205c9487a460fa28,9025,50316089,202115,,2021-10-25,Venta com Descuento,2,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
99beb4b02869f46fe00da04cf7ce3d95,2819,50267814,202115,,2021-10-26,Venta com Descuento,4,Sí,,,3,Plaza
99e8b53d2c74b23d31523c6f0b25a6d7,26680,50296574,202115,,2021-10-25,Venta com Descuento,2,Sí,7.0,Knapp PTL,3,Plaza
99e9f081d57a2894a2e691c0b2e466df,107233,50332061,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,18,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
99f7e62c06e16efac46428a060d17277,95757,50303279,202114b,2o SubCiclo,2021-10-26,Venta Normal,5,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
99ff6d7e8904bd7846d5e27c4a8e7bdb,73209,50280984,202115,,2021-10-25,Venta Normal,5,No,7.0,Knapp PTL,3,Plaza
9a00f896fadb6c638dfd89a6510ca3ec,41638,50319138,202114b,2o SubCiclo,2021-10-25,Venta Normal,18,No,,,3,Plaza
9a09ce8230b422b7d0af80391dfd77f1,73258,50281122,202115,,2021-10-25,Venta Normal,14,No,7.0,Knapp PTL,3,Plaza
9a0e422b717db32d01872021ea90913e,34075,50143866,202115,,2021-10-25,Venta com Descuento,1,Sí,7.0,Knapp PTL,3,Plaza
9a12580bca513730e367189b17f795fd,15818,50322633,202115,,2021-10-25,Venta Normal,5,No,7.0,Knapp PTL,3,Plaza
9a163f4d136eb531196609058f55bb9b,56768,50216665,202114b,2o SubCiclo,2021-10-25,Regalo,1,No,,,3,Plaza
9a2de8fc6c611f3cb6823f343b4f66fb,83323,50236262,202115,,2021-10-26,Venta Normal,17,No,,,3,Plaza
9a3d49c0a7f58778cd68c62f7d29e53a,95841,50303570,202115,,2021-10-25,Venta com Descuento,12,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9a4c2ca15808f75f961a131d6aab9eb9,41638,50319138,202115,,2021-10-25,Venta Normal,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9a525caffcca7d7e042a9d75a9a7083d,83323,50236262,202115,,2021-10-25,Reclamo,1,No,7.0,Knapp PTL,3,Plaza
9a6a8449281056e925b953edacca1f89,92590,50286172,202114b,2o SubCiclo,2021-10-25,Venta Normal,13,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9a6ad09e901234777883130fff6d57ea,10497,50316643,202114b,2o SubCiclo,2021-10-25,Venta Normal,63,No,,,3,Plaza
9a6d7cfb37df071c31422a78e71ee034,74053,50283631,202115,,2021-10-25,Venta Normal,149,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9a79fde7152a941cf9292f4d683de6bf,93505,50266912,202115,,2021-10-25,Venta com Descuento,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9a8abdfd5aece25d5ea76ffdfa3aa890,70981,50326038,202114b,2o SubCiclo,2021-10-26,Reclamo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9aa8a5d93f99ae8704700a76e283ea1c,59367,50186474,202115,,2021-10-25,Venta Normal,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9aaa216dc2d4954988b678f683376f72,15826,50322641,202114b,2o SubCiclo,2021-10-26,Venta Normal,47,No,,,3,Plaza
9ab3776eecfc9f6ac286cd6c1bec3b29,102656,50259168,202114b,2o SubCiclo,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9ab9e640d9d13bdf4d2094e0563dc6fd,83324,50278068,202114b,2o SubCiclo,2021-10-26,Venta Normal,17,No,,,3,Plaza
9abc838abedd753a036a85cdea8e5fec,42501,50319433,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
9abfad2845c100dbc348ff6d24512ed6,56768,50216667,202115,,2021-10-25,Regalo,2,No,7.0,Knapp PTL,3,Plaza
9ac481b168c171263a0c390cc977a3d9,34075,50143866,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,108,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9ac8a5f1ebfd574b39a1c50f5e653e67,76383,50290127,202114b,2o SubCiclo,2021-10-25,Reclamo,3,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9aca38ab34a73b8c38e9ba67b81b63b0,56763,50304027,202115,,2021-10-26,Venta Normal,27,No,,,3,Plaza
9ad6462001254fee37a4f763241e667f,82509,50294004,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
9add96d475654117e39a0c92e7f596b8,16462,50323351,202114b,2o SubCiclo,2021-10-26,Venta Normal,8,No,,,3,Plaza
9ae321f118ea02a17a26bfc54089d39e,69653,50270073,202114b,2o SubCiclo,2021-10-26,Venta Normal,111,No,,,3,Plaza
9ae9b24094dbf982e2b9213a637e7de6,73178,50281028,202114b,2o SubCiclo,2021-10-25,Venta Normal,70,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9af0a04a354bf822e7343d5e435f431d,68542,50220396,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,2,No,,,3,Plaza
9af51da1300b1d54528fef82dbd675dd,68542,50220396,202115,,2021-10-25,Regalo,12,No,,,3,Plaza
9af7918ecd860431b3ff60d039eed66a,107304,50325718,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,3,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9afd19ffbeade057a8c2dface46a158e,3699,50267308,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
9afebc9fc623dded6c2ee6ddd3e90e7c,95537,50302506,202114b,2o SubCiclo,2021-10-25,Venta Normal,4,No,,,3,Plaza
9b05301b76447d4cb82b473a87c0fdf0,43253,50219186,202115,,2021-10-25,Venta Normal,10,No,,,3,Plaza
9b0650912fbfc57ef3f822d1777ca5f3,5852,50308067,202115,,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9b09ab7e4d32bc6f4e6c4a8d5ba4c317,65480,50211484,202115,,2021-10-25,Venta com Descuento,4,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9b1373e46c09f9cf804ec53d3c94c9ca,10492,50316638,202115,,2021-10-25,Venta Normal,16,No,7.0,Knapp PTL,3,Plaza
9b16e67c151801cfea1bf2c0a9002515,74097,50283781,202115,,2021-10-25,Venta Normal,2,No,,,3,Plaza
9b1728b035650e0657bb1c6e6bf4ccb7,95775,50303303,202115,,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
9b179d23ec47de1b9c8cf213b4759428,114439,50364715,202115,,2021-10-25,Venta com Descuento,350,No,,,3,Plaza
9b207e59d98689b5b4c8d1c545e3c1d8,109795,50302768,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,3,No,,,3,Plaza
9b239ed4d3c7dc4a635b13244aa8c26e,78937,50219906,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
9b30880e2837d778f4c5000f7f42292a,92799,50316671,202115,,2021-10-26,Venta Normal,20,No,,,3,Plaza
9b3356f3789fe82aefc93e2e89050c4a,71389,50275114,202115,,2021-10-25,Venta com Descuento,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9b499c7505dbd41265ad58759d09b722,99904,50316634,202114b,2o SubCiclo,2021-10-25,Venta Normal,20,No,,,3,Plaza
9b5647a10e0c26024a6ef985c12023f8,13120,50309488,202115,,2021-10-25,Venta Normal,28,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9b6110e0266586068dd0cddcf4cc393b,45895,50268340,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
9b69b1bbbeba807e51e6074ee1847910,74057,50284027,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9b6b3c0895cda0823a417e7b4bcfe3e1,6586,50316369,202115,,2021-10-25,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9b6fefeca6612f27b5bbd895551f009b,41639,50319139,202115,,2021-10-25,Venta com Descuento,2,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9b88cc61396ea028f126bbfb13def18b,21435,50311789,202115,,2021-10-26,Venta Normal,15,No,,,3,Plaza
9b979ce98b84048a85190b9f6d1cd478,104430,50349247,202115,,2021-10-25,Venta com Descuento,151,No,7.0,Knapp PTL,3,Plaza
9baca252a02552bea5d100a492f1ba9c,93844,50297793,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
9bbe7ecf8b03f90268c729623a283b73,55099,50273569,202115,,2021-10-26,Regalo,8,No,,,3,Plaza
9bc3e3d68e43ee99741d838399b884f9,82602,50233735,202115,,2021-10-25,Venta Normal,3,No,,,3,Plaza
9bc557f58cc8840eb27260a3ed72ee1f,72860,50342704,202115,,2021-10-25,Venta Normal,73,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9bd5e6be3c857b8d4173401263d1efc0,37701,50259294,202115,,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9bdf7b119cdda061b97fd4dbc1db4769,17067,50323477,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,231,No,,,3,Plaza
9bee07cef14a213d0cd42652e65d71f9,59313,50267044,202115,,2021-10-25,Venta com Descuento,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9bf0d4cfeddb0530892b288fa89bfa50,84591,50295161,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
9bfaddc54b1d9a70bcc2494debf1f7a7,106732,50315791,202114b,2o SubCiclo,2021-10-25,Venta Normal,108,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c0c5965c98e3342eb8cb9be6a84d55d,73476,50281842,202115,,2021-10-26,Venta Normal,29,No,,,3,Plaza
9c1f8e0eb1a0746d0a22b98cf5da6306,13948,50144886,202114b,2o SubCiclo,2021-10-25,Venta Normal,24,No,,,3,Plaza
9c2026bfc11cdaf8f014edd86ddd588e,16461,50323350,202114b,2o SubCiclo,2021-10-25,Venta Normal,17,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c24b1c29dfd3220c5d5dc05746e4a16,3311,50259170,202115,,2021-10-25,Venta Normal,43,No,7.0,Knapp PTL,3,Plaza
9c25eb4e724baaeca041a23866380f6a,73574,50282171,202115,,2021-10-25,Venta Normal,11,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c32e10462d00e3b8df829cf1634843c,95052,50301139,202114b,2o SubCiclo,2021-10-25,Regalo,97,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c351fd7be8bae6975e82b45fb213f4f,70963,50273521,202115,,2021-10-25,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c39f127d6a84268819bf51469be5217,67647,50310293,202114b,2o SubCiclo,2021-10-25,Venta Normal,127,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c3fdaa2bac197fa947ca268f88e0d9e,74053,50283631,202114b,2o SubCiclo,2021-10-25,Reclamo,2,No,,,3,Plaza
9c41e5ea094766e49a5909642d05648d,56744,50304247,202114b,2o SubCiclo,2021-10-25,Venta Normal,14,No,7.0,Knapp PTL,3,Plaza
9c47e54bb1582fa9bd488c216dc4777f,5857,50308068,202115,,2021-10-25,Venta com Descuento,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c4a0e8a63d2dcdabc365e22ce254f20,13120,50309488,202114b,2o SubCiclo,2021-10-25,Reclamo,1,No,,,3,Plaza
9c53d96338ac24576ee2018a89eb83b2,70965,50273523,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,7,No,,,3,Plaza
9c55a02d68a1ccaaa498523095ddc5e0,86940,50283694,202115,,2021-10-26,Reclamo,10,No,,,3,Plaza
9c61b67784af7c4d66e5564c762231d9,92247,50263686,202114b,2o SubCiclo,2021-10-25,Venta Normal,18,No,,,3,Plaza
9c6448fa61062162a13d68eab47601be,103289,50349246,202115,,2021-10-25,Venta com Descuento,39,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c72ba0938dbbd6a937d78cbf224f624,59891,50188037,202114b,2o SubCiclo,2021-10-25,Venta Normal,4,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c73d56332bca8fc827814755911ee49,92603,50264631,202115,,2021-10-26,Venta Normal,2,No,,,3,Plaza
9c7b3457c688f77410ac3534e6b8db4d,61382,50233573,202115,,2021-10-25,Venta com Descuento,3,No,7.0,Knapp PTL,3,Plaza
9c7bb0486eb810026f73d54409ba3df0,22560,50308646,202114b,2o SubCiclo,2021-10-26,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c809ca6a536c7ee63675b3e05bd8080,92788,50264900,202114b,2o SubCiclo,2021-10-25,Venta Normal,5,No,,,3,Plaza
9c82fc5e6c5744cee4ff507306156720,95313,50301974,202114b,2o SubCiclo,2021-10-26,Venta Normal,6,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c8d9922205c0d606d1d10e02eeed65a,75245,50277017,202114b,2o SubCiclo,2021-10-25,Venta Normal,7,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c9595350715f387ff0a2d9e27c42b40,108813,50322585,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,3,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c9a509a886ad452d8e416afdcf5f3b6,74076,50283759,202115,,2021-10-25,Venta com Descuento,2,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9c9e919ac5caa5ab969fd2abd68479d5,9586,50316514,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9cb461f9fe5212fec5729ca865be228f,14575,50212526,202115,,2021-10-25,Venta Normal,26,No,7.0,Knapp PTL,3,Plaza
9cc01a9f42d9172a140b1a58c7fd0977,104724,50349249,202114b,2o SubCiclo,2021-10-25,Venta Normal,6,No,7.0,Knapp PTL,3,Plaza
9cc21a4a453a4e2e7332d5bff4d88b8c,95841,50303570,202115,,2021-10-25,Venta com Descuento,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9cc29399a7ff11ec259c44298032e5b8,109793,50319754,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,95,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9cc5a72d1463a03e5c09d0df0150699f,70721,50272355,202115,,2021-10-25,Venta com Descuento,4,No,7.0,Knapp PTL,3,Plaza
9cca241b893dbb6d1e645face505df75,94680,50300841,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,21,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9ccd2bf7a07d0ccc3f95a77b9529011d,74061,50283780,202114b,2o SubCiclo,2021-10-25,Venta Normal,6,No,,,3,Plaza
9cd9ea24bfffd237997806e638f810aa,8914,50316357,202115,,2021-10-26,Venta Normal,8,No,,,3,Plaza
9cdc9d2cf0fd22211f9b1b18abde41b7,78519,50219050,202114b,2o SubCiclo,2021-10-26,Regalo,1,No,,,3,Plaza
9cde599ac1b85d1c7bc9c771aa19fdf0,15042,50322239,202114b,2o SubCiclo,2021-10-26,Venta Normal,7,No,,,3,Plaza
9ce8302c8fa1924af065f914db29715a,10492,50316638,202115,,2021-10-26,Venta Normal,29,No,,,3,Plaza
9cec18f6fcfa366f225d3224d3714034,8158,50231441,202114b,2o SubCiclo,2021-10-26,Venta Normal,12,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9cfd639891f2857047ea3c6e662c1fa9,74312,50284694,202115,,2021-10-25,Regalo,554,No,,,3,Plaza
9cfe48bd134c5612d7a5cd118ad44bcd,109800,50316364,202115,,2021-10-26,Venta com Descuento,2,No,,,3,Plaza
9cfed7d7ba7b845a82cf30dfbae5b1df,93506,50266913,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
9d1558d0ba7cf99945ec1c3401e80d77,27385,50248863,202114b,2o SubCiclo,2021-10-25,Venta Normal,5,No,7.0,Knapp PTL,3,Plaza
9d1a249868618616739a3162b073bf10,74097,50283781,202115,,2021-10-25,Venta Normal,10,No,7.0,Knapp PTL,3,Plaza
9d20679fad91276bfa52208b8149119e,70723,50273030,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
9d242a89a021a8e3d9ce6931876e30d1,1023,50277770,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9d243f3a1d6423d981723c70537ede92,70722,50272976,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
9d2653f1f951ef4427c48e45c743d896,9586,50316514,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
9d2be7dc6a72b30e80a136371a5e3924,70408,50271230,202115,,2021-10-25,Venta Normal,3,No,,,3,Plaza
9d3ccd5aa902096ec450446c890854ec,73475,50281841,202114b,2o SubCiclo,2021-10-25,Venta Normal,51,No,,,3,Plaza
9d3eb24333dc7aefb4016558539fced9,94669,50300830,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,11,No,,,3,Plaza
9d41a2c2707505bc33e1e0a632ca70cb,86960,50334199,202114b,2o SubCiclo,2021-10-25,Venta Normal,8,No,,,3,Plaza
9d4ea6ebe5f3b9196fe8da968667fee7,74085,50284024,202114b,2o SubCiclo,2021-10-25,Venta Normal,8,No,,,3,Plaza
9d5194ac5ed5229e1922bfc1fde83365,480,50251849,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
9d53f0934d4f54f74cd9299e023a143e,55101,50273563,202115,,2021-10-26,Regalo,8,No,,,3,Plaza
9d5d89a9e6427b087ac61fe4f411008c,73573,50282170,202115,,2021-10-26,Reclamo,1,No,,,3,Plaza
9d5ecc0e05d0560c13442fd4b913009f,81950,50308640,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
9d6658f2aa24e54a354f0cfdf2aa099f,73839,50283275,202115,,2021-10-25,Venta Normal,13,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
9d720d1f85951a144bc3e6cb08ae77a5,88422,50298175,202114b,2o SubCiclo,2021-10-26,Venta Normal,2,No,,,3,Plaza
9d742b12880b2e70b68d4d8e0dcc26b1,19915,50311532,202115,,2021-10-25,Venta Normal,14,No,,,3,Plaza
